file_path,file_name,file_type,scan_status,run_status,is_executable,in_scope,has_initialize,has_handle,missing_apis,error_message,scan_timestamp
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/30 ETF宽基轮动修改版-1.0.txt,30 ETF宽基轮动修改版-1.0.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.538400
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 最新解密--追涨龙头打板策略.txt,86 最新解密--追涨龙头打板策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.540110
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 基于期权PCR与标的波动率价差的股指期货套利.txt,73 基于期权PCR与标的波动率价差的股指期货套利.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.542722
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/92 致敬市场--4 解析细节.txt,92 致敬市场--4 解析细节.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.546825
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/99 配套资料说明.txt,99 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.548489
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/13 5年15倍的收益，年化79.93%，可实盘策略，拿走不谢！.txt,13 5年15倍的收益，年化79.93%，可实盘策略，拿走不谢！.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.548607
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 手把手教你构建ETF策略候选池优化版.txt,86 手把手教你构建ETF策略候选池优化版.txt,txt,not_strategy,non_executable,False,False,False,False,,无策略函数定义,2026-04-04T11:01:53.553371
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 高股息V1.0（小程序公开股池）.txt,60 高股息V1.0（小程序公开股池）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.554969
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/87 【基本面三角3.0】看过之前策略的就略过吧.txt,87 【基本面三角3.0】看过之前策略的就略过吧.txt,txt,no_initialize,non_executable,False,False,False,False,,no_initialize,2026-04-04T11:01:53.557818
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/13 不含未来宽基etf轮动8年50倍年化60%.txt,13 不含未来宽基etf轮动8年50倍年化60%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.562263
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/31 RSRS择时+货币基金--6年8倍行业周期股策略.txt,31 RSRS择时+货币基金--6年8倍行业周期股策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.564461
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 三因子策略年化21%简单多因子策略框架.txt,67 三因子策略年化21%简单多因子策略框架.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.568061
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,49 【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.570086
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 国九条-新的红利因子，修正「审计意见」函数.txt,79 国九条-新的红利因子，修正「审计意见」函数.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.573159
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 人工智能早晨十字星模型（反转形态预测）.txt,69 人工智能早晨十字星模型（反转形态预测）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.578869
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 配套资料.txt,41 配套资料.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.582706
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 韶华研究之五-ETF轮动,躺赚,夏普2.txt","57 韶华研究之五-ETF轮动,躺赚,夏普2.txt",txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.582836
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%.txt,53 超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.582929
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/94 配套资料说明.txt,94 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.591731
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 根据北上资金买A股策略Python3版（北向港资外资）.txt,52 根据北上资金买A股策略Python3版（北向港资外资）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.591892
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/19 高股息低市盈率稳健增长的价投策略.txt,19 高股息低市盈率稳健增长的价投策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.594115
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/34 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,34 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.596884
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 微盘股400每日轮动再平衡.txt,53 微盘股400每日轮动再平衡.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.599837
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/12 用子账户模拟多策略分仓.txt,12 用子账户模拟多策略分仓.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.600534
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 大盘一路向上时，追总龙头2个月3倍.txt,56 大盘一路向上时，追总龙头2个月3倍.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.609526
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/14 为实盘做的更新： 分钟级别和盘中止损.txt,14 为实盘做的更新： 分钟级别和盘中止损.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.613377
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/100 配套资料说明.txt,100 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.617461
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 ETF动量轮动MA乖离择时.txt,66 ETF动量轮动MA乖离择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.617678
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/37 PEG+EBIT对小市值因子的优化.txt,37 PEG+EBIT对小市值因子的优化.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.620372
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt","36 【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt",txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.622453
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/93 北向Boll带_ETF组合宝付费策略.txt,93 北向Boll带_ETF组合宝付费策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.625355
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率.txt,84 正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.630004
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/05 8年10倍回撤小,有滑点,ETF动量简单轮动策略.txt","05 8年10倍回撤小,有滑点,ETF动量简单轮动策略.txt",txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.632806
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/99 欧奈尔CANSLIM策略初探三.txt,99 欧奈尔CANSLIM策略初探三.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.636314
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/05 价值低波（下）--十年十倍（2020拜年）.txt,05 价值低波（下）--十年十倍（2020拜年）.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.639562
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/12 全市场选股？7年5倍不择时，回撤30%左右.txt,12 全市场选股？7年5倍不择时，回撤30%左右.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.640838
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/24 多因子线性回归组合策略.txt,24 多因子线性回归组合策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.642962
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/03 高评分ETF策略之核心资产轮动.txt,03 高评分ETF策略之核心资产轮动.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.646738
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/15 小市值排除3个bug版，22年至今收益506%回撤11%.txt,15 小市值排除3个bug版，22年至今收益506%回撤11%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.648164
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/09 持续跑赢大盘-真蓝筹v2(资金容量千万以上).txt,09 持续跑赢大盘-真蓝筹v2(资金容量千万以上).txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.653944
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 多因子模板分位法策略，年化65%.txt,71 多因子模板分位法策略，年化65%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.656295
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 抄底神器2.0，低回撤，高成功率.txt,61 抄底神器2.0，低回撤，高成功率.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.659325
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 基于大盘PE标准差偏离度的聪明基金定投策略.txt,53 基于大盘PE标准差偏离度的聪明基金定投策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.662343
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 sales_growth今年最优版.txt,54 sales_growth今年最优版.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.664296
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/09 iAlpha 基金投资策略.txt,09 iAlpha 基金投资策略.txt,txt,no_initialize,non_executable,False,False,False,True,,no_initialize,2026-04-04T11:01:53.667238
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 趋势筛选后相关性最小etf轮动.txt,74 趋势筛选后相关性最小etf轮动.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.668027
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/44 集合竞价摸奖策略1.0-致敬2022.txt,44 集合竞价摸奖策略1.0-致敬2022.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.670611
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！.txt","58 融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！.txt",txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.674387
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/89 2020年效果很好的策略-龙回头策略v3.0.txt,89 2020年效果很好的策略-龙回头策略v3.0.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.675821
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/32 非线性关系市值（不是小市值）4只绩优股组合.txt,32 非线性关系市值（不是小市值）4只绩优股组合.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.678699
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 配套资料说明.txt,77 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.683371
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/07 股债波动平衡.txt,07 股债波动平衡.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.683509
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 配套资料.txt,68 配套资料.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.685426
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 缠论交易策略.txt,51 缠论交易策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.685765
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/08 因子分析 营业利润TTM.txt,08 因子分析 营业利润TTM.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.693646
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 回测“一创模拟盘2号”，最终改造优化，年化39%.txt,83 回测“一创模拟盘2号”，最终改造优化，年化39%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.700043
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/14 四年多翻9倍，年化73%，成长因子评分筛选.txt,14 四年多翻9倍，年化73%，成长因子评分筛选.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.704631
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/17 5年多因子超额收益1055%，K线风险过滤，无未来函数.txt,17 5年多因子超额收益1055%，K线风险过滤，无未来函数.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.707188
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,63 3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.710278
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 实现净利润跳空策略.txt,73 实现净利润跳空策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.716434
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/91 配套资料说明.txt,91 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.718418
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/13 7年40倍模拟超过两年年化高回撤低.txt,13 7年40倍模拟超过两年年化高回撤低.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.718549
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 分享一个最近两年非常有效的因子.txt,62 分享一个最近两年非常有效的因子.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.722186
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 筹码选股.txt,53 筹码选股.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.723033
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/40 高股息策略.txt,40 高股息策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.726039
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 SVR机器学习上证综指择时中小板财务选股策略.txt,66 SVR机器学习上证综指择时中小板财务选股策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.729393
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 股指期货套利，这段时间都没有交易分享给大家.txt,57 股指期货套利，这段时间都没有交易分享给大家.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.733253
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/20 【复现】因子择时？？？.txt,20 【复现】因子择时？？？.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.736055
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 大盘股也能穿越牛熊市.txt,46 大盘股也能穿越牛熊市.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.740201
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/37 择时模块加风控的实际效果.txt,37 择时模块加风控的实际效果.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.746354
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/32 EPO优化低相关etf组合.txt,32 EPO优化低相关etf组合.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.750043
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 价值投资+期货对冲V4.0,无惧市场大跌.txt","45 价值投资+期货对冲V4.0,无惧市场大跌.txt",txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.751636
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 配套资料.txt,57 配套资料.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.756212
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/85 价值策略重开，再次向Jqz1226致敬.txt,85 价值策略重开，再次向Jqz1226致敬.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.756381
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 上涨股策略2020年收益123%.txt,70 上涨股策略2020年收益123%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.766157
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/25 冷饭热吃之三，14年至今年华99.99%.txt,25 冷饭热吃之三，14年至今年华99.99%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.770781
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/91 一个月轮动股票换仓，内日做T，相对高频交易.txt,91 一个月轮动股票换仓，内日做T，相对高频交易.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.774608
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/42 大盘ETF动量轮动 RSRS择时策略-无纳指（5年半861%）.txt,42 大盘ETF动量轮动 RSRS择时策略-无纳指（5年半861%）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.779705
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 ETF网格交易策略.txt,84 ETF网格交易策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.837491
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 预判st并过滤避雷代码 740（50只）.txt,86 预判st并过滤避雷代码 740（50只）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.839135
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/90 国债固收+.txt,90 国债固收+.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.854360
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 敢于直接实盘的—八仙过海V2.txt,46 敢于直接实盘的—八仙过海V2.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.856352
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 【多因子选股模型框架】(单因子各项指标评分细则).txt,79 【多因子选股模型框架】(单因子各项指标评分细则).txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.860988
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 桥水 全天候策略 增加一致性度量ES 风险控制.txt,72 桥水 全天候策略 增加一致性度量ES 风险控制.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.863894
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/09 干积分-量化策略简易框架.txt,09 干积分-量化策略简易框架.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.867423
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/93 234板介入-2023年14倍-无未来.txt,93 234板介入-2023年14倍-无未来.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.872835
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 基本面01加RSI择时.txt,80 基本面01加RSI择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.883012
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/35 自适应量化终极算法2.0 （全新升级）.txt,35 自适应量化终极算法2.0 （全新升级）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.885217
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/26 稳定高回报周期股策略2.txt,26 稳定高回报周期股策略2.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.889449
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 （乱改一版）股票加“钱粮”ETF组合.txt,71 （乱改一版）股票加“钱粮”ETF组合.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.892150
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/13 首板高开-低开-弱转强混合策略（今年收益1138.61%）.txt,13 首板高开-低开-弱转强混合策略（今年收益1138.61%）.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.901660
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 扩散指标择时.txt,61 扩散指标择时.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.907875
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/10 10年52倍，年化59%，全新因子方法超稳定.txt,10 10年52倍，年化59%，全新因子方法超稳定.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.910566
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/04 集合竞价摸奖策略1.0-致敬2022.txt,04 集合竞价摸奖策略1.0-致敬2022.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.916602
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 ETF轮动策略-入门1.0.txt,55 ETF轮动策略-入门1.0.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.921995
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 海龟突破系统，19-21年化150，无未来函数和过拟合.txt,45 海龟突破系统，19-21年化150，无未来函数和过拟合.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.925011
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/11 一个简单而持续稳定的懒人超额收益策略.txt,11 一个简单而持续稳定的懒人超额收益策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.926511
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/20 冲天炮最高板策略，收益惊呆了我.txt,20 冲天炮最高板策略，收益惊呆了我.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.928020
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 【深度解析 二】资产负债与ROA模型 5股.txt,60 【深度解析 二】资产负债与ROA模型 5股.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.930397
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 投资回报率ROIC中等市值.txt,48 投资回报率ROIC中等市值.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.932348
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 别人恐惧我贪婪——重视大盘择时.txt,47 别人恐惧我贪婪——重视大盘择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.933721
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 一种宏观数据的中长线策略，年化15%，最大回撤9%.txt,48 一种宏观数据的中长线策略，年化15%，最大回撤9%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.934723
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 龙头战法之单阳不破.txt,52 龙头战法之单阳不破.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.939761
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/02 龙头底分型战法-两年23倍.txt,02 龙头底分型战法-两年23倍.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.944128
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/26 【深度解析 六】高股息率-低PEG-低股价-市值序列模型.txt,26 【深度解析 六】高股息率-低PEG-低股价-市值序列模型.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.950294
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 【股指策略】【研报复现】周内与日内结合CTA.txt,71 【股指策略】【研报复现】周内与日内结合CTA.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.953443
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 PB-POE+双均线--加入jq以来第一个成功的交易策略.txt,66 PB-POE+双均线--加入jq以来第一个成功的交易策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.955272
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/24 大容量低回撤价值投资-排除小市值因子.txt,24 大容量低回撤价值投资-排除小市值因子.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.956428
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/23 wywy1995大神机器学习策略年化提升版.txt,23 wywy1995大神机器学习策略年化提升版.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.958665
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/20 人人可躺平16年3400%.txt,20 人人可躺平16年3400%.txt,txt,no_initialize,non_executable,False,False,False,True,,no_initialize,2026-04-04T11:01:53.962682
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/market_sentiment_indicators.py,market_sentiment_indicators.py,py,no_initialize,non_executable,False,False,False,False,,no_initialize,2026-04-04T11:01:53.963408
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 干货贴《机器学习5折保形回归》.py,49 干货贴《机器学习5折保形回归》.py,py,valid,executable,True,False,True,False,,,2026-04-04T11:01:53.970577
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 干货贴《机器学习5折保形回归挂模拟回测.py,49 干货贴《机器学习5折保形回归挂模拟回测.py,py,valid,executable,True,False,True,False,,,2026-04-04T11:01:53.981811
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/29 【策略.行业轮动】趋势-拥挤-景气度模型看行业轮动.ipynb,29 【策略.行业轮动】趋势-拥挤-景气度模型看行业轮动.ipynb,ipynb,excluded_notebook,not_applicable,False,False,False,False,,研究文档/notebook，非可执行策略,2026-04-04T11:01:53.990864
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/100 使用K-means 聚类对基金分类.ipynb,100 使用K-means 聚类对基金分类.ipynb,ipynb,excluded_notebook,not_applicable,False,False,False,False,,研究文档/notebook，非可执行策略,2026-04-04T11:01:53.991010
